learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
54000.0,4.405410102,5.677268588009166E-7,54000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,54000.0,649840.0,0.1861766733807462,0.8138233266192538,54000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000.0,4.496437394,5.830298275901398E-7,55000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,55000.0,649840.0,0.1861766733807462,0.8138233266192538,55000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56000.0,4.586190857,5.981186477981901E-7,56000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,56000.0,649840.0,0.1861766733807462,0.8138233266192538,56000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57000.0,4.660137442,6.105501093682502E-7,57000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,57000.0,649840.0,0.1861766733807462,0.8138233266192538,57000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58000.0,4.737347352,6.235301817947564E-7,58000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,58000.0,649840.0,0.1861766733807462,0.8138233266192538,58000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59000.0,4.834127167,6.398002306540787E-7,59000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,59000.0,649840.0,0.1861766733807462,0.8138233266192538,59000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,4.915618452,6.535000624687908E-7,60000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,60000.0,649840.0,0.1861766733807462,0.8138233266192538,60000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61000.0,5.033737199,6.733574860946979E-7,61000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,61000.0,649840.0,0.1861766733807462,0.8138233266192538,61000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62000.0,5.144193649,6.919267697653402E-7,62000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,62000.0,649840.0,0.1861766733807462,0.8138233266192538,62000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63000.0,5.247635963,7.093168784662233E-7,63000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,63000.0,649840.0,0.1861766733807462,0.8138233266192538,63000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
